Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WDOFUT;09/06/2023;11:00:00;5.208,444;5.209,503;5.162,909;5.186,206;34.004.723.018,20;655.642
WDOFUT;09/06/2023;10:00:00;5.217,974;5.223,799;5.206,326;5.208,973;17.988.350.320,94;345.003
WDOFUT;09/06/2023;09:00:00;5.226,975;5.240,212;5.214,797;5.217,974;28.269.481.587,19;540.937
WDOFUT;07/06/2023;17:00:00;5.238,094;5.243,919;5.232,800;5.243,919;4.949.837.142,84;94.491
WDOFUT;07/06/2023;16:00:00;5.232,270;5.241,271;5.231,741;5.238,624;8.399.729.406,16;160.377
WDOFUT;07/06/2023;15:00:00;5.228,564;5.234,388;5.224,857;5.232,270;7.553.076.562,03;144.415
WDOFUT;07/06/2023;14:00:00;5.222,740;5.239,153;5.222,740;5.228,564;14.366.698.412,95;274.544
WDOFUT;07/06/2023;13:00:00;5.222,210;5.225,916;5.216,915;5.223,269;7.734.981.404,81;148.147
WDOFUT;07/06/2023;12:00:00;5.236,506;5.237,565;5.215,856;5.222,210;16.177.178.365,74;309.567
WDOFUT;07/06/2023;11:00:00;5.217,974;5.246,566;5.212,680;5.236,506;28.836.908.088,11;551.298
WDOFUT;07/06/2023;10:00:00;5.223,799;5.230,152;5.214,268;5.217,974;24.234.680.702,90;464.191
WDOFUT;07/06/2023;09:00:00;5.220,622;5.239,683;5.215,856;5.223,799;35.361.122.340,48;676.428
WDOFUT;06/06/2023;17:00:00;5.224,857;5.228,034;5.219,033;5.225,916;5.754.742.359,10;110.175
WDOFUT;06/06/2023;16:00:00;5.228,034;5.229,623;5.222,740;5.225,387;6.418.755.830,63;122.811
WDOFUT;06/06/2023;15:00:00;5.220,622;5.228,564;5.220,092;5.227,505;8.258.260.941,56;158.075
WDOFUT;06/06/2023;14:00:00;5.213,739;5.226,446;5.213,209;5.220,622;10.702.921.350,95;204.986
WDOFUT;06/06/2023;13:00:00;5.223,799;5.224,857;5.213,209;5.214,268;10.722.348.009,61;205.427
WDOFUT;06/06/2023;12:00:00;5.236,506;5.238,624;5.219,563;5.223,799;18.094.063.430,66;346.035
